1417335341,376.37,555.882,2039.853
1417335346,376.37,578.706,2040.509
1417335350,376.37,556.039,2045.159
1417335355,376.28,555.95,2045.121
1417335360,376.28,578.706,2038.101
1417335364,376.28,555.95,2037.242
1417335370,376.28,555.95,2037.242
1417335374,376.28,578.706,2038.101
1417335379,376.28,578.706,2034.071
1417335386,376.4,578.706,2036.687
1417335395,376.4,555.95,2037.242
1417335399,376.34,555.882,2034.393
1417335404,376.34,555.882,2038.062
1417335409,376.34,555.882,2043.472
1417335414,376.34,555.882,2037.242
1417335419,376.34,555.882,2037.242
1417335424,376.34,555.882,2038.101
1417335429,376.39,555.882,2038.101
1417335435,376.39,555.882,2042.101
1417335441,376.39,578.863,2039.707
1417335447,376.39,555.882,2040.112
1417335451,376.39,555.882,2039.648
1417335456,376.39,555.95,2037.242
1417335463,376.39,578.706,2038.101
1417335467,376.39,578.706,2038.101
1417335473,376.39,578.706,2035.562
1417335479,376.39,578.706,2043.199
1417335485,376.39,555.882,2037.715
1417335489,376.39,555.882,2042.826
1417335495,376.39,578.863,2034.153
1417335499,376.66,555.882,1960.856
1417335504,376.66,555.95,2034.153
1417335509,376.66,555.882,1955.263
1417335514,376.66,555.882,2003.041
1417335520,376.7,555.882,1961.948
1417335529,376.7,555.95,1970.647
1417335533,376.7,578.706,1955.97
1417335538,376.76,554.691,1958.161
1417335543,376.76,577.515,1961.536
1417335549,376.76,577.515,2033.865
1417335555,376.76,577.515,1961.077
1417335560,376.76,577.515,1978.859
1417335566,376.76,580.45,2054.353
1417335571,376.76,554.691,2046.748
1417335576,376.76,580.294,2047.801
1417335581,376.68,577.515,1963.883
1417335587,376.68,580.294,2041.763
1417335592,376.68,554.691,1965.053
1417335597,376.68,580.294,1967.705
1417335602,376.68,554.924,2001.953
1417335607,376.71,580.124,2003.5
1417335613,376.71,576.115,2039.795
1417335617,376.47,578.747,2043.274
1417335623,376.47,578.747,2035.958
1417335629,376.47,578.747,2130.037
1417335634,376.47,578.747,2131.038
1417335639,376.47,576.115,2120.309
1417335644,376.59,576.115,2043.012
1417335652,376.59,579.051,2055.297
1417335658,376.59,578.747,2068.543
1417335664,376.86,578.894,2034.786
1417335669,376.86,578.894,2038.77
1417335675,376.86,578.894,2038.48
1417335679,376.86,579.051,2038.48
1417335684,376.86,579.051,2038.48
1417335690,376.86,578.894,2041.684
1417335695,376.86,578.894,2033.188
1417335700,376.86,578.894,2038.124
1417335705,376.86,576.115,2035.854
1417335712,376.74,553.399,2036.287
1417335718,376.74,576.38,2069.66
1417335725,376.74,576.223,1998.142
1417335731,376.94,579.159,1999.475
1417335738,376.94,553.399,2033.596
1417335744,376.94,579.159,1999.87
1417335749,376.94,576.223,2007.945
1417335755,376.85,576.223,2002.651
1417335760,376.85,576.223,2003.817
1417335766,376.85,553.399,2006.554
1417335773,376.85,553.399,2005.189
1417335779,376.75,579.159,2007.2
1417335783,376.75,579.002,2082.581
1417335790,376.75,579.002,2078.6
1417335794,376.75,576.223,2001.94
1417335799,376.75,576.38,2081.303
1417335804,376.69,576.223,2001.425
1417335810,376.69,579.002,2073.991
1417335815,376.69,579.002,2082.889
1417335820,376.69,561.138,2076.719
1417335826,376.52,591.709,2073.719
1417335833,376.52,566.078,2083.26
1417335837,376.52,569.52,2098.405
1417335844,376.52,569.452,2073.036
1417335850,376.52,566.078,2076.988
1417335856,376.45,569.363,2076.719
1417335861,376.45,569.363,2076.719
1417335866,376.45,569.363,2115.162
1417335871,376.45,569.452,2073.719
1417335877,376.44,569.363,2122.481
1417335883,376.44,569.295,2072.613
1417335889,376.44,569.295,2076.864
1417335894,376.44,566.821,2076.719
1417335900,376.44,570.106,2077.661
1417335905,376.42,569.52,2076.249
1417335912,376.42,566.078,2077.913
1417335918,376.42,569.363,2077.661
1417335923,376.42,569.363,2082.497
1417335927,376.3,569.363,2077.664
1417335932,376.3,569.363,2080.374
1417335937,376.3,566.078,2076.802
1417335942,376.3,566.078,2079.196
1417335948,376.3,570.216,2070.323
1417335953,376.3,570.216,2065.716
1417335958,376.36,566.078,2069.464
1417335963,376.36,566.078,2069.464
1417335969,376.36,569.295,2073.285
1417335974,376.36,569.295,2071.097
1417335980,376.38,569.363,2076.043
1417335986,376.38,569.363,2081.804
1417335991,376.38,566.078,2073.823
1417335996,376.46,569.52,2076.043
1417336001,376.46,566.078,2074.669
1417336006,376.46,569.295,2076.193
1417336012,376.36,569.363,2069.464
1417336018,376.36,569.363,2069.464
1417336024,376.36,569.295,2069.718
1417336030,376.4,566.078,2072.389
1417336036,376.4,566.078,2074.323
1417336043,376.4,566.078,2074.007
1417336049,376.4,566.078,2074.323
1417336056,376.37,566.078,2071.675
1417336061,376.37,569.295,2069.464
1417336067,376.37,577.084,2071.463
1417336073,376.37,577.241,2068.468
1417336078,376.37,573.799,2068.463
1417336082,376.37,627.562,2068.008
1417336089,376.37,627.562,2047.886
1417336095,376.05,627.562,2053.809
1417336099,376.05,627.562,2051.559
1417336106,376.05,627.562,2049.672
1417336112,376.05,623.074,2046.562
1417336118,376.18,623.091,2049.672
1417336122,376.18,623.091,2049.672
1417336128,376.18,623.074,2049.672
1417336133,376.18,623.091,2053.809
1417336140,376.18,627.767,2054.835
1417336146,376.18,623.091,2051.049
1417336151,376.18,623.074,2056.186
1417336157,376.18,623.074,2052.171
1417336163,376.22,623.074,2050.866
1417336169,376.22,627.767,2049.61
1417336174,376.22,627.767,2053.103
1417336179,376.22,632.757,2052.603
1417336185,376.22,625.931,2049.878
1417336189,376.22,629.937,2050.03
1417336194,376.22,629.954,2050.4
1417336200,376.19,629.954,2053.382
1417336204,376.19,629.954,2078.392
1417336210,376.19,629.954,2052.603
1417336216,376.19,629.954,2056.487
1417336221,376.19,629.954,2055.946
1417336227,376.09,623.826,2056.209
1417336232,376.09,619.133,2060.774
1417336238,376.09,624.553,2057.774
1417336244,376.09,624.553,2058.402
1417336249,376.09,624.969,2064.911
1417336255,376.09,620.293,2064.911
1417336262,376.36,619.133,2064.911
1417336266,376.36,620.823,2070.944
1417336272,376.36,625.359,2072.023
1417336277,376.36,624.553,2065.77
1417336281,376.36,624.553,2073.734
1417336288,376.36,623.826,2078.136
1417336293,376.37,611.424,2073.037
1417336299,376.37,611.424,2079.561
1417336305,376.37,611.424,2079.832
1417336311,376.37,611.424,2082.242
1417336316,376.37,611.424,2099.709
1417336322,376.37,611.277,2070.233
1417336326,376.37,610.697,2080.98
1417336332,376.37,610.697,2080.134
1417336337,376.37,611.277,2080.98
1417336343,376.37,611.424,2089.677
1417336348,376.37,568.953,2079.483
1417336353,376.57,566.078,2080.321
1417336358,376.57,569.295,2082.854
1417336364,376.57,569.295,2083.454
1417336369,376.57,566.078,2078.295
1417336374,376.57,566.938,2086.91
1417336379,376.59,569.295,2079.323
1417336385,376.59,569.363,2080.854
1417336391,376.59,569.295,2080.354
1417336396,376.59,566.078,2077.729
1417336401,376.59,569.451,2079.42
1417336406,376.69,569.363,2082.127
1417336411,376.69,569.363,2084.31
1417336418,376.69,560.977,2082.321
1417336423,376.69,561.347,2078.616
1417336429,376.69,561.133,2085.168
1417336435,376.69,560.977,2078.807
1417336441,376.69,560.977,2003.951
1417336446,376.69,583.958,2080.888
1417336451,376.75,561.134,2082.166
1417336457,376.75,584.115,2078.437
1417336463,376.75,586.737,2075.593
1417336469,376.74,586.894,2082.854
1417336474,376.74,583.958,2083.715
1417336480,376.74,583.958,2079.554
1417336486,376.74,583.958,2083.513
1417336493,376.71,586.894,2106.986
1417336498,376.71,578.841,2080.98
1417336503,376.71,578.841,2071.857
1417336509,376.71,578.841,2073.869
1417336514,376.71,578.841,2072.085
1417336518,376.71,578.998,2079.74
1417336523,376.44,578.773,2077.473
1417336530,376.44,578.773,2077.473
1417336534,376.44,578.773,2087.222
1417336540,376.44,578.841,2076.866
1417336545,376.44,578.723,2080.473
1417336550,376.53,578.684,2081.517
1417336555,376.53,575.556,2080.534
1417336560,376.53,578.684,2080.126
1417336564,376.53,578.684,2079.459
1417336570,376.53,578.948,2085.025
1417336575,376.53,578.841,2081.167
1417336582,376.53,578.841,2083.473
1417336587,376.54,578.841,2080.473
1417336593,376.54,575.556,2081.725
1417336599,376.54,578.841,2079.442
1417336607,376.56,578.841,2086.626
1417336613,376.56,578.841,2081.816
1417336617,376.56,578.841,2080.473
1417336623,376.56,578.841,2081.121
1417336631,376.56,579.991,2081.394
1417336636,376.45,578.841,2083.535
1417336641,376.45,578.841,2081.552
1417336646,376.45,578.841,2075.903
1417336652,376.45,578.841,2079.359
1417336657,376.54,578.773,2087.263
1417336663,376.54,578.773,2099.812
1417336669,376.54,578.841,2140.851
1417336675,376.58,578.841,2099.002
1417336680,376.58,575.556,2098.109
1417336685,376.58,578.773,2100.789
1417336691,376.62,578.773,2138.702
1417336697,376.62,578.773,2099.868
1417336702,376.62,575.556,2022.851
1417336709,376.62,575.556,2023.59
1417336715,376.62,575.556,2100.059
1417336720,376.62,576.486,2023.824
1417336726,376.69,575.556,2020.776
1417336732,376.69,578.773,2062.616
1417336737,376.69,578.841,2100.059
1417336742,376.69,578.841,2026.034
1417336747,376.69,578.998,2021.978
1417336753,376.7,578.684,2100.059
1417336758,376.7,578.684,2101.337
1417336762,376.7,575.546,2100.059
1417336767,376.7,578.684,2101.337
1417336772,376.7,578.684,2027.789
1417336778,376.7,578.274,2017.714
1417336784,376.7,578.684,2096.739
1417336790,376.69,575.555,2018.859
1417336798,376.69,575.555,2048.303
1417336803,376.69,575.555,2109.549
1417336809,376.69,575.555,2110.303
1417336815,376.69,578.684,2104.739
1417336819,376.69,575.399,2103.337
1417336824,376.69,575.546,2100.059
1417336830,376.69,575.399,2097.671
1417336834,376.69,576.859,2024.058
1417336840,376.69,578.791,2100.059
1417336845,376.69,564.331,2021.595
1417336851,376.69,587.311,2020.579
1417336855,376.69,564.331,2023.595
1417336859,376.69,587.312,2022.99
1417336866,376.69,564.331,2019.548
1417336871,376.69,587.312,2014.662
1417336880,376.79,564.399,2100.059
1417336886,376.79,560.957,2025.991
1417336891,376.79,564.174,2019.729
1417336897,376.93,579.002,2098.258
1417336902,376.93,574.501,2017.748
1417336909,376.93,578.958,2015.217
1417336914,376.93,574.501,2017.36
1417336919,377.02,574.148,2018.527
1417336925,377.02,571.869,2018.527
1417336932,377.02,574.658,2023.536
1417336937,377.02,577.243,2018.285
1417336942,377.02,609.772,2019.649
1417336948,377.02,558.587,1982.229
1417336954,377.19,600.239,2021.102
1417336960,377.19,558.587,2023.649
1417336967,377.19,558.682,2020.232
1417336973,377.01,558.587,2020.278
1417336978,377.01,558.587,2018.285
1417336982,377.01,558.587,2016.425
1417336989,377.15,600.189,2019.649
1417336994,377.15,600.267,2062.398
1417337000,377.15,558.587,2046.933
1417337006,377.15,558.587,2049.004
1417337011,377.19,558.587,2011.259
1417337017,377.19,600.189,2045.605
1417337023,377.19,558.744,2004.947
1417337029,377.19,541.623,2045.605
1417337034,377.19,583.118,2004.352
1417337039,377.19,583.039,2024.847
1417337044,377.19,583.118,2010.622
1417337049,377.18,583.196,2019.649
1417337055,377.18,583.118,2033.317
1417337061,377.18,583.118,2019.649
1417337067,377.18,583.118,2019.839
1417337072,377.18,560.502,2018.285
1417337077,377.07,602.059,2017.791
1417337082,377.07,560.407,2018.273
1417337087,377.07,601.902,2020.694
1417337093,377.07,560.564,1978.054
1417337098,377.18,560.502,2017.749
1417337102,377.18,560.407,2019.649
1417337108,377.18,560.502,1983.097
1417337113,377.18,601.902,1981.373
1417337118,377.18,560.502,1986.158
1417337126,377.18,560.25,2019.669
1417337130,377.18,555.635,1982.316
1417337135,377.18,560.345,2019.669
1417337141,377.18,560.407,1987.779
1417337145,377.43,560.407,1984.764
1417337152,377.43,534.694,1995.828
1417337158,377.43,576.374,1985.895
1417337162,377.43,576.11,1994.831
1417337168,377.43,576.11,1992.831
1417337173,377.61,565.393,2000.683
1417337179,377.81,558.516,1994.844
1417337184,377.81,561.845,1995.831
1417337190,377.58,561.845,1993.421
1417337196,377.58,561.845,1992.576
1417337201,377.58,561.763,1990.147
1417337207,377.85,560.484,1992.744
1417337212,377.85,561.845,1993.097
1417337218,377.85,561.87,2025.076
1417337223,377.85,561.92,2018.533
1417337229,377.85,561.845,2026.19
1417337235,377.85,561.845,2023.981
1417337240,377.85,560.484,2031.875
1417337245,377.85,562.002,2024.19
1417337251,377.85,561.763,2027.375
1417337256,377.85,561.763,2019.639
1417337262,377.63,561.89,2016.096
1417337269,377.63,561.89,1937.12
1417337274,377.63,566.517,1935.12
1417337279,377.63,561.972,1935.907
1417337283,377.86,561.89,2028.024
1417337288,377.86,561.89,2020.768
1417337294,377.86,566.674,1934.28
1417337300,377.68,566.517,2013.475
1417337305,377.68,566.674,2020.768
1417337312,377.66,566.674,2016.777
1417337316,377.66,561.845,2029.608
1417337321,377.66,561.845,2015.191
1417337328,377.66,561.845,2023.654
1417337333,377.66,560.647,2022.768
1417337338,377.66,560.762,1979.14
1417337343,377.66,560.878,1988.24
1417337348,377.66,560.762,1992.014
1417337353,377.66,560.762,1984.693
1417337360,377.66,560.762,1985.499
1417337367,377.66,561.845,1900.969
1417337372,377.66,561.92,1905.898
1417337377,377.84,560.484,1949.794
1417337382,377.84,561.763,1987.924
1417337386,377.84,561.763,1904.459
1417337391,377.84,560.807,1899.006
1417337397,377.9,561.845,1901.746
1417337401,377.9,561.845,1900.721
1417337407,377.9,561.845,1906.105
1417337413,377.9,561.845,1904.015
1417337420,377.9,561.763,1907.186
1417337425,377.9,561.763,1989.274
1417337430,377.82,560.484,1998.424
1417337436,377.82,561.845,1978.679
1417337440,377.68,561.763,1985.346
1417337445,377.68,561.92,1987.274
1417337452,377.68,561.92,1981.146
1417337457,377.65,561.845,1983.147
1417337462,377.65,561.92,1983.127
1417337468,377.65,561.845,1903.048
1417337474,377.65,561.845,1908.313
1417337482,377.84,561.845,1989.235
1417337490,377.84,561.845,1978.913
1417337494,377.84,561.845,1978.913
1417337500,377.84,561.763,1986.987
1417337506,377.77,560.484,1983.242
1417337513,377.77,560.484,2023.368
1417337518,377.77,561.845,1994.798
1417337523,377.86,561.845,1986.97
1417337528,377.86,561.845,1986.97
1417337534,377.86,561.845,1986.97
1417337539,377.86,561.92,1984.017
1417337546,377.9,562.002,1909.998
1417337551,377.9,561.763,1903.997
1417337557,377.9,561.845,1978.913
1417337562,377.9,559.521,1901.994
1417337567,377.9,559.521,1980.219
1417337571,377.97,563.3,1903.219
1417337577,377.97,563.265,2017.761
1417337582,377.97,563.265,1904.235
1417337587,377.97,563.427,1900.71
1417337593,377.97,563.427,1895.911
1417337598,377.83,563.593,1976.666
1417337605,377.8,563.143,1985.235
1417337613,377.8,558.598,1989.092
1417337619,377.8,563.143,1985.235
1417337625,377.8,558.516,1984.033
1417337631,377.8,562.259,1983.231
1417337636,377.66,564.084,1987.965
1417337643,377.66,562.723,1983.288
1417337649,377.66,564.084,1990.673
1417337654,377.66,562.723,1988.179
1417337660,377.66,562.839,1989.241
1417337666,377.73,564.241,1993.912
1417337672,377.73,562.839,1988.372
1417337678,377.73,562.839,1987.965
1417337683,377.73,562.723,1986.901
1417337688,377.63,564.084,1984.901
1417337694,377.63,562.723,1987.965
